address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
437 LAMP POST LN,PA,CAMP HILL,17011,2386,13.0,8.0,,X,455182084,125655,2023B
439 LAMP POST LN,PA,CAMP HILL,17011,2206,13.0,4.0,,X,455182088,125655,2023B
506 LAMP POST LN,PA,CAMP HILL,17011,1422,13.0,8.0,,AE,455182096,125655,2023B
504 LAMP POST LN,PA,CAMP HILL,17011,2184,13.0,13.0,,AE,455182104,125655,2023B
502 LAMP POST LN,PA,CAMP HILL,17011,1938,13.0,4.0,,AE,455182112,125655,2023B
500 LAMP POST LN,PA,CAMP HILL,17011,2350,13.0,4.0,,AE,455182120,125655,2023B
440 LAMP POST LN,PA,CAMP HILL,17011,3460,13.0,4.0,,AE,455182128,125655,2023B
438 LAMP POST LN,PA,CAMP HILL,17011,2020,13.0,4.0,,AE,455182136,125655,2023B
436 LAMP POST LN,PA,CAMP HILL,17011,1876,13.0,4.0,,AE,455182144,125655,2023B
434 LAMP POST LN,PA,CAMP HILL,17011,2152,13.0,4.0,,AE,455182164,125655,2023B
432 LAMP POST LN,PA,CAMP HILL,17011,1753,13.0,4.0,,AE,455182172,125655,2023B
430 LAMP POST LN,PA,CAMP HILL,17011,2152,13.0,4.0,,AE,455182176,125655,2023B
428 LAMP POST LN,PA,CAMP HILL,17011,2010,13.0,4.0,,AE,455182180,125655,2023B
426 LAMP POST LN,PA,CAMP HILL,17011,2686,13.0,4.0,,AE,455182184,125655,2023B
424 LAMP POST LN,PA,CAMP HILL,17011,1744,13.0,4.0,,AE,455182188,125655,2023B
422 LAMP POST LN,PA,CAMP HILL,17011,1960,13.0,4.0,,AE,455182192,125655,2023B
420 LAMP POST LN,PA,CAMP HILL,17011,2136,13.0,4.0,,AE,455182196,125655,2023B
418 LAMP POST LN,PA,CAMP HILL,17011,2581,13.0,4.0,,AE,455182200,125655,2023B
416 LAMP POST LN,PA,CAMP HILL,17011,2035,13.0,4.0,,AE,455182204,125655,2023B
414 LAMP POST LN,PA,CAMP HILL,17011,2194,13.0,4.0,,AE,455182208,125655,2023B
520 ORRS BRIDGE RD,PA,CAMP HILL,17011,1834,6.0,13.0,,X,455182212,125655,2023B
518 ORRS BRIDGE RD,PA,CAMP HILL,17011,2004,6.0,13.0,,X,455182216,125655,2023B
516 ORRS BRIDGE RD,PA,CAMP HILL,17011,2317,13.0,13.0,,X,455182220,125655,2023B
514 ORRS BRIDGE RD,PA,CAMP HILL,17011,2474,13.0,4.0,,X,455182224,125655,2023B
512 ORRS BRIDGE RD,PA,CAMP HILL,17011,2154,13.0,8.0,,X,455182228,125655,2023B
510 ORRS BRIDGE RD,PA,CAMP HILL,17011,1792,6.0,13.0,,X,455182232,125655,2023B
508 ORRS BRIDGE RD,PA,CAMP HILL,17011,1913,13.0,4.0,,X,455182240,125655,2023B
521 SPRING HOUSE RD,PA,CAMP HILL,17011,1796,13.0,4.0,13,X,455182248,125655,2023B
519 SPRING HOUSE RD,PA,CAMP HILL,17011,2124,13.0,10.0,,X,455182256,125655,2023B
517 SPRING HOUSE RD,PA,CAMP HILL,17011,2214,13.0,2.0,,X,455182264,125655,2023B
515 SPRING HOUSE RD,PA,CAMP HILL,17011,2264,13.0,4.0,,X,455182272,125655,2023B
513 SPRING HOUSE RD,PA,CAMP HILL,17011,2522,13.0,8.0,,X,455182284,125655,2023B
511 SPRING HOUSE RD,PA,CAMP HILL,17011,2035,13.0,4.0,,X,455182292,125655,2023B
509 SPRING HOUSE RD,PA,CAMP HILL,17011,2318,13.0,8.0,13,X,455182308,125655,2023B
520 SPRING HOUSE RD,PA,CAMP HILL,17011,2014,13.0,4.0,,X,455182320,125655,2023B
518 SPRING HOUSE RD,PA,CAMP HILL,17011,2386,13.0,4.0,,X,455182324,125655,2023B
516 SPRING HOUSE RD,PA,CAMP HILL,17011,2160,13.0,4.0,,X,455182328,125655,2023B
514 SPRING HOUSE RD,PA,CAMP HILL,17011,2030,13.0,4.0,13,X,455182332,125655,2023B
512 SPRING HOUSE RD,PA,CAMP HILL,17011,2392,6.0,13.0,,X,455182336,125655,2023B
510 SPRING HOUSE RD,PA,CAMP HILL,17011,1269,13.0,4.0,,X,455182340,125655,2023B
508 SPRING HOUSE RD,PA,CAMP HILL,17011,1977,13.0,4.0,,X,455182344,125655,2023B
521 LAMP POST LN,PA,CAMP HILL,17011,1679,13.0,4.0,,X,455182348,125655,2023B
519 LAMP POST LN,PA,CAMP HILL,17011,2378,13.0,4.0,,X,455182352,125655,2023B
517 LAMP POST LN,PA,CAMP HILL,17011,1816,6.0,2.0,,X,455182356,125655,2023B
515 LAMP POST LN,PA,CAMP HILL,17011,2376,13.0,4.0,,X,455182360,125655,2023B
513 LAMP POST LN,PA,CAMP HILL,17011,2518,6.0,4.0,,X,455182364,125655,2023B
511 LAMP POST LN,PA,CAMP HILL,17011,1914,13.0,4.0,,X,455182368,125655,2023B
509 LAMP POST LN,PA,CAMP HILL,17011,1772,13.0,4.0,,X,455182372,125655,2023B
520 LAMP POST LN,PA,CAMP HILL,17011,2793,13.0,4.0,,AE,455182376,125655,2023B
518 LAMP POST LN,PA,CAMP HILL,17011,2552,13.0,4.0,,AE,455182380,125655,2023B
516 LAMP POST LN,PA,CAMP HILL,17011,2552,13.0,4.0,,AE,455182384,125655,2023B
514 LAMP POST LN,PA,CAMP HILL,17011,2656,13.0,13.0,,AE,455182388,125655,2023B
512 LAMP POST LN,PA,CAMP HILL,17011,2600,13.0,4.0,,AE,455182396,125655,2023B
510 LAMP POST LN,PA,CAMP HILL,17011,2608,13.0,4.0,,AE,455182404,125655,2023B
508 LAMP POST LN,PA,CAMP HILL,17011,3331,13.0,4.0,,AE,455182452,125655,2023B
140 WINFIELD DR,PA,CAMP HILL,17011,2529,13.0,4.0,,X,455182456,125655,2023B
150 WINFIELD DR,PA,CAMP HILL,17011,4084,13.0,4.0,,X,455182460,125655,2023B
230 E LAUER LN,PA,CAMP HILL,17011,3170,13.0,4.0,,X,455182464,125655,2023B
145 WINFIELD DR,PA,CAMP HILL,17011,2900,13.0,4.0,,X,455182468,125655,2023B
155 WINFIELD DR,PA,CAMP HILL,17011,2898,13.0,4.0,,X,455182472,125655,2023B
220 E LAUER LN,PA,CAMP HILL,17011,2898,13.0,4.0,,X,455182476,125655,2023B
235 E LAUER LN,PA,CAMP HILL,17011,2933,13.0,4.0,,AE,455182480,125655,2023B
245 E LAUER LN,PA,CAMP HILL,17011,3184,13.0,4.0,,AE,455182484,125655,2023B
857 MANDY LN,PA,CAMP HILL,17011,2448,13.0,4.0,,AE,455182488,125655,2023B
859 MANDY LN,PA,CAMP HILL,17011,1782,13.0,4.0,13,AE,455182492,125655,2023B
861 MANDY LN,PA,CAMP HILL,17011,1847,13.0,4.0,13,AE,455182496,125655,2023B
863 MANDY LN,PA,CAMP HILL,17011,1756,13.0,4.0,,AE,455182504,125655,2023B
865 MANDY LN,PA,CAMP HILL,17011,1488,13.0,13.0,,AE,455182512,125655,2023B
867 MANDY LN,PA,CAMP HILL,17011,1782,13.0,4.0,13,AE,455182520,125655,2023B
869 MANDY LN,PA,CAMP HILL,17011,2034,13.0,13.0,,AE,455182528,125655,2023B
871 MANDY LN,PA,CAMP HILL,17011,1804,13.0,4.0,,AE,455182536,125655,2023B
873 MANDY LN,PA,CAMP HILL,17011,1782,6.0,13.0,2,AE,455182544,125655,2023B
875 MANDY LN,PA,CAMP HILL,17011,1782,13.0,10.0,13,AE,455182552,125655,2023B
877 MANDY LN,PA,CAMP HILL,17011,2136,13.0,4.0,,AE,455182560,125655,2023B
879 MANDY LN,PA,CAMP HILL,17011,1782,6.0,2.0,,AE,455182568,125655,2023B
881 MANDY LN,PA,CAMP HILL,17011,1806,6.0,13.0,,AE,455182580,125655,2023B
883 MANDY LN,PA,CAMP HILL,17011,2004,6.0,2.0,,AE,455182584,125655,2023B
885 MANDY LN,PA,CAMP HILL,17011,2332,6.0,2.0,,AE,455182588,125655,2023B
887 MANDY LN,PA,CAMP HILL,17011,1672,13.0,18.0,,AE,455182592,125655,2023B
889 MANDY LN,PA,CAMP HILL,17011,2138,13.0,8.0,,AE,455182596,125655,2023B
891 MANDY LN,PA,CAMP HILL,17011,1876,13.0,2.0,,AE,455182600,125655,2023B
893 MANDY LN,PA,CAMP HILL,17011,1808,6.0,13.0,13,AE,455182604,125655,2023B
895 MANDY LN,PA,CAMP HILL,17011,1829,13.0,13.0,,AE,455182608,125655,2023B
3540 COUNTRYSIDE LN,PA,CAMP HILL,17011,2816,13.0,8.0,,AE,455182612,125655,2023B
3538 COUNTRYSIDE LN,PA,CAMP HILL,17011,2000,13.0,8.0,13,X,455182616,125655,2023B
3536 COUNTRYSIDE LN,PA,CAMP HILL,17011,1656,6.0,13.0,13,X,455182620,125655,2023B
839 BRIARWOOD LN,PA,CAMP HILL,17011,2132,13.0,4.0,,X,455182624,125655,2023B
837 BRIARWOOD LN,PA,CAMP HILL,17011,2100,13.0,4.0,13,X,455182628,125655,2023B
834 BRIARWOOD LN,PA,CAMP HILL,17011,1782,13.0,4.0,13,X,455182632,125655,2023B
866 MANDY LN,PA,CAMP HILL,17011,2052,13.0,4.0,,X,455182640,125655,2023B
864 MANDY LN,PA,CAMP HILL,17011,1782,6.0,4.0,13,X,455182648,125655,2023B
6 MANDY CT,PA,CAMP HILL,17011,1946,13.0,4.0,,X,455182656,125655,2023B
1 MANDY CT,PA,CAMP HILL,17011,2132,13.0,4.0,,X,455182664,125655,2023B
872 MANDY LN,PA,CAMP HILL,17011,1806,6.0,4.0,,X,455182672,125655,2023B
2 MANDY CT,PA,CAMP HILL,17011,1779,13.0,4.0,,X,455182680,125655,2023B
9 REDWOOD CT,PA,CAMP HILL,17011,2166,13.0,2.0,,X,455182692,125655,2023B
874 MANDY LN,PA,CAMP HILL,17011,1806,13.0,4.0,,X,455182700,125655,2023B
876 MANDY LN,PA,CAMP HILL,17011,1782,6.0,4.0,13,X,455182712,125655,2023B
2 REDWOOD CT,PA,CAMP HILL,17011,2086,13.0,4.0,13,X,455182720,125655,2023B
9 TANWOOD CT,PA,CAMP HILL,17011,1782,13.0,2.0,13,X,455182724,125655,2023B
878 MANDY LN,PA,CAMP HILL,17011,1656,13.0,2.0,13,X,455182728,125655,2023B
1 TANWOOD CT,PA,CAMP HILL,17011,1488,6.0,2.0,,X,455182732,125655,2023B
2 TANWOOD CT,PA,CAMP HILL,17011,1782,13.0,8.0,13,X,455182736,125655,2023B
9 OAKWOOD CT,PA,CAMP HILL,17011,1656,6.0,2.0,13,X,455182740,125655,2023B
10 OAKWOOD CT,PA,CAMP HILL,17011,2152,13.0,2.0,,X,455182744,125655,2023B
888 MANDY LN,PA,CAMP HILL,17011,1656,13.0,8.0,13,X,455182748,125655,2023B
2 OAKWOOD CT,PA,CAMP HILL,17011,1656,13.0,2.0,13,X,455182752,125655,2023B
3529 COUNTRYSIDE LN,PA,CAMP HILL,17011,2252,13.0,8.0,,X,455182756,125655,2023B
3531 COUNTRYSIDE LN,PA,CAMP HILL,17011,1782,13.0,2.0,13,X,455182760,125655,2023B
522 LAMP POST LN,PA,CAMP HILL,17011,2039,13.0,4.0,13,AE,455182764,125655,2023B
524 LAMP POST LN,PA,CAMP HILL,17011,2252,13.0,4.0,,AE,455182768,125655,2023B
523 LAMP POST LN,PA,CAMP HILL,17011,2472,13.0,4.0,,X,455182772,125655,2023B
525 LAMP POST LN,PA,CAMP HILL,17011,2186,13.0,4.0,,X,455182780,125655,2023B
510 SAINT JOHNS DR,PA,CAMP HILL,17011,2189,13.0,10.0,,X,455185100,125655,2023B
20 W LAUER LN,PA,CAMP HILL,17011,1780,13.0,10.0,,AE,455185104,125655,2023B
25 WEST CIR,PA,CAMP HILL,17011,2441,13.0,4.0,,AE,455185108,125655,2023B
15 WEST CIR,PA,CAMP HILL,17011,2949,13.0,10.0,,X,455185112,125655,2023B
460 SAINT JOHNS DR,PA,CAMP HILL,17011,2016,13.0,10.0,,X,455185116,125655,2023B
480 SAINT JOHNS DR,PA,CAMP HILL,17011,2011,13.0,10.0,,X,455185120,125655,2023B
10 W LAUER LN,PA,CAMP HILL,17011,1661,13.0,10.0,,X,455185128,125655,2023B
20 WEST CIR,PA,CAMP HILL,17011,2209,13.0,10.0,,X,455185136,125655,2023B
10 WEST CIR,PA,CAMP HILL,17011,1998,6.0,10.0,,X,455185144,125655,2023B
440 SAINT JOHNS DR,PA,CAMP HILL,17011,2185,13.0,10.0,,X,455185152,125655,2023B
420 SAINT JOHNS DR,PA,CAMP HILL,17011,2506,13.0,2.0,,X,455185160,125655,2023B
13 BEECHCLIFF RD,PA,CAMP HILL,17011,3135,13.0,4.0,,AE,455185168,125655,2023B
12 BEECHCLIFF RD,PA,CAMP HILL,17011,1957,13.0,10.0,,X,455185176,125655,2023B
8 BEECHCLIFF RD,PA,CAMP HILL,17011,2451,13.0,4.0,,X,455185188,125655,2023B
380 SAINT JOHNS DR,PA,CAMP HILL,17011,2519,13.0,10.0,,X,455185192,125655,2023B
370 SAINT JOHNS DR,PA,CAMP HILL,17011,2466,13.0,10.0,,X,455185200,125655,2023B
11 STAILEY CIR,PA,CAMP HILL,17011,2168,13.0,10.0,,X,455185208,125655,2023B
9 STAILEY CIR,PA,CAMP HILL,17011,1286,13.0,4.0,,X,455185216,125655,2023B
7 STAILEY CIR,PA,CAMP HILL,17011,1464,13.0,10.0,,X,455185224,125655,2023B
5 STAILEY CIR,PA,CAMP HILL,17011,3339,13.0,4.0,,X,455185232,125655,2023B
4 SUNSET WAY,PA,CAMP HILL,17011,1356,13.0,8.0,13,AE,455185240,125655,2023B
300 REESER RD,PA,CAMP HILL,17011,1746,6.0,13.0,,X,455185248,125655,2023B
310 REESER RD,PA,CAMP HILL,17011,1935,13.0,10.0,13,X,455185256,125655,2023B
320 REESER RD,PA,CAMP HILL,17011,1952,13.0,4.0,,X,455185264,125655,2023B
300 SAINT JOHNS DR,PA,CAMP HILL,17011,1928,6.0,10.0,13,X,455185272,125655,2023B
320 SAINT JOHNS DR,PA,CAMP HILL,17011,2123,6.0,10.0,,X,455185280,125655,2023B
1 STAILEY CIR,PA,CAMP HILL,17011,1424,13.0,10.0,,X,455185284,125655,2023B
3 STAILEY CIR,PA,CAMP HILL,17011,2038,13.0,13.0,,X,455185288,125655,2023B
280 REESER RD,PA,CAMP HILL,17011,1978,13.0,4.0,13,X,455185292,125655,2023B
270 REESER RD,PA,CAMP HILL,17011,1515,13.0,10.0,13,X,455185296,125655,2023B
250 REESER RD,PA,CAMP HILL,17011,3019,6.0,4.0,,X,455185300,125655,2023B
240 REESER RD,PA,CAMP HILL,17011,1832,13.0,10.0,,X,455185304,125655,2023B
230 REESER RD,PA,CAMP HILL,17011,1406,13.0,4.0,,X,455185308,125655,2023B
220 REESER RD,PA,CAMP HILL,17011,2003,13.0,4.0,,X,455185312,125655,2023B
216 REESER RD,PA,CAMP HILL,17011,1452,13.0,10.0,,X,455185316,125655,2023B
210 REESER RD,PA,CAMP HILL,17011,1252,6.0,10.0,,X,455185320,125655,2023B
180 REESER RD,PA,CAMP HILL,17011,2464,6.0,2.0,,X,455185324,125655,2023B
170 REESER RD,PA,CAMP HILL,17011,1725,6.0,4.0,,X,455185328,125655,2023B
160 REESER RD,PA,CAMP HILL,17011,1836,13.0,10.0,,X,455185332,125655,2023B
282 SAINT JOHNS DR,PA,CAMP HILL,17011,2270,6.0,10.0,,X,455185336,125655,2023B
311 REESER RD,PA,CAMP HILL,17011,1696,13.0,4.0,,X,455185340,125655,2023B
301 REESER RD,PA,CAMP HILL,17011,1587,13.0,10.0,,X,455185348,125655,2023B
271 REESER RD,PA,CAMP HILL,17011,1588,13.0,10.0,,X,455185352,125655,2023B
261 REESER RD,PA,CAMP HILL,17011,1370,6.0,10.0,,X,455185356,125655,2023B
251 REESER RD,PA,CAMP HILL,17011,2000,13.0,4.0,,X,455185360,125655,2023B
241 REESER RD,PA,CAMP HILL,17011,1697,13.0,10.0,,X,455185364,125655,2023B
231 REESER RD,PA,CAMP HILL,17011,2118,13.0,4.0,,X,455185368,125655,2023B
221 REESER RD,PA,CAMP HILL,17011,1344,13.0,4.0,,X,455185372,125655,2023B
211 REESER RD,PA,CAMP HILL,17011,1376,13.0,4.0,,X,455185376,125655,2023B
201 REESER RD,PA,CAMP HILL,17011,2364,6.0,13.0,,X,455185380,125655,2023B
4430 PACKARD LN,PA,CAMP HILL,17011,1937,6.0,10.0,,X,455185384,125655,2023B
4420 PACKARD LN,PA,CAMP HILL,17011,2020,13.0,4.0,,X,455185388,125655,2023B
4418 PACKARD LN,PA,CAMP HILL,17011,2032,13.0,4.0,,X,455185396,125655,2023B
210 SAINT JOHNS DR,PA,CAMP HILL,17011,2876,13.0,4.0,13,X,455185404,125655,2023B
220 SAINT JOHNS DR,PA,CAMP HILL,17011,1800,13.0,10.0,,X,455185412,125655,2023B
230 SAINT JOHNS DR,PA,CAMP HILL,17011,1794,13.0,4.0,,X,455185420,125655,2023B
240 SAINT JOHNS DR,PA,CAMP HILL,17011,1701,13.0,4.0,,X,455185428,125655,2023B
250 SAINT JOHNS DR,PA,CAMP HILL,17011,1694,13.0,4.0,,X,455185440,125655,2023B
260 SAINT JOHNS DR,PA,CAMP HILL,17011,1547,6.0,10.0,,X,455185448,125655,2023B
270 SAINT JOHNS DR,PA,CAMP HILL,17011,1272,13.0,4.0,,X,455185460,125655,2023B
280 SAINT JOHNS DR,PA,CAMP HILL,17011,2160,13.0,2.0,,X,455185468,125655,2023B
4421 PACKARD LN,PA,CAMP HILL,17011,1752,13.0,10.0,,X,455185476,125655,2023B
4431 PACKARD LN,PA,CAMP HILL,17011,1896,13.0,10.0,,X,455185480,125655,2023B
137 REESER RD,PA,CAMP HILL,17011,2406,13.0,10.0,,X,455185484,125655,2023B
133 REESER RD,PA,CAMP HILL,17011,1764,13.0,10.0,,X,455185488,125655,2023B
150 N SAINT JOHNS DR,PA,CAMP HILL,17011,2773,13.0,10.0,,X,455185492,125655,2023B
49 COLGATE DR,PA,CAMP HILL,17011,2307,13.0,4.0,13,X,455192828,125655,2023B
47 COLGATE DR,PA,CAMP HILL,17011,1466,13.0,4.0,13,X,455192836,125655,2023B
45 COLGATE DR,PA,CAMP HILL,17011,1643,13.0,4.0,,X,455192840,125655,2023B
43 COLGATE DR,PA,CAMP HILL,17011,1710,13.0,4.0,,X,455192844,125655,2023B
59 CENTER DR,PA,CAMP HILL,17011,2122,13.0,10.0,,X,455192848,125655,2023B
57 CENTER DR,PA,CAMP HILL,17011,2102,13.0,4.0,,X,455192852,125655,2023B
55 CENTER DR,PA,CAMP HILL,17011,1087,6.0,4.0,,X,455192856,125655,2023B
53 CENTER DR,PA,CAMP HILL,17011,1276,13.0,4.0,,X,455192860,125655,2023B
51 CENTER DR,PA,CAMP HILL,17011,2509,13.0,4.0,,X,455192864,125655,2023B
49 CENTER DR,PA,CAMP HILL,17011,1916,13.0,4.0,,X,455192868,125655,2023B
47 CENTER DR,PA,CAMP HILL,17011,1582,13.0,4.0,,X,455192872,125655,2023B
45 CENTER DR,PA,CAMP HILL,17011,1313,6.0,10.0,,X,455192876,125655,2023B
43 CENTER DR,PA,CAMP HILL,17011,1300,6.0,10.0,,X,455192880,125655,2023B
41 CENTER DR,PA,CAMP HILL,17011,1974,13.0,4.0,,X,455192884,125655,2023B
42 CITADEL DR,PA,CAMP HILL,17011,1408,13.0,4.0,,X,455192888,125655,2023B
22 AMHERST DR,PA,CAMP HILL,17011,1179,13.0,4.0,,X,455192892,125655,2023B
24 AMHERST DR,PA,CAMP HILL,17011,1400,13.0,4.0,,X,455192900,125655,2023B
26 AMHERST DR,PA,CAMP HILL,17011,1144,13.0,4.0,,X,455192904,125655,2023B
28 AMHERST DR,PA,CAMP HILL,17011,1456,13.0,4.0,,X,455192912,125655,2023B
30 AMHERST DR,PA,CAMP HILL,17011,2014,13.0,4.0,,X,455192920,125655,2023B
25 GRINNEL DR,PA,CAMP HILL,17011,2018,13.0,4.0,,X,455192928,125655,2023B
23 GRINNEL DR,PA,CAMP HILL,17011,2054,13.0,4.0,,X,455193024,125655,2023B
21 GRINNEL DR,PA,CAMP HILL,17011,2067,13.0,10.0,,X,455193028,125655,2023B
23 W SHORE DR,PA,CAMP HILL,17011,1225,13.0,4.0,,X,455193040,125655,2023B
21 W SHORE DR,PA,CAMP HILL,17011,2123,13.0,4.0,,X,455193044,125655,2023B
19 W SHORE DR,PA,CAMP HILL,17011,2149,13.0,4.0,,X,455193048,125655,2023B
17 W SHORE DR,PA,CAMP HILL,17011,1977,13.0,4.0,13,X,455193052,125655,2023B
15 W SHORE DR,PA,CAMP HILL,17011,2111,13.0,4.0,,X,455193056,125655,2023B
23 COLUMBIA DR,PA,CAMP HILL,17011,1188,13.0,10.0,,X,455193076,125655,2023B
21 COLUMBIA DR,PA,CAMP HILL,17011,1440,13.0,10.0,,X,455193084,125655,2023B
19 COLUMBIA DR,PA,CAMP HILL,17011,1335,13.0,10.0,,X,455193092,125655,2023B
17 COLUMBIA DR,PA,CAMP HILL,17011,1222,13.0,4.0,,X,455193100,125655,2023B
15 COLUMBIA DR,PA,CAMP HILL,17011,1154,13.0,4.0,,X,455193108,125655,2023B
18 CITADEL DR,PA,CAMP HILL,17011,1554,13.0,4.0,,X,455193112,125655,2023B
20 CITADEL DR,PA,CAMP HILL,17011,1512,13.0,4.0,,X,455193120,125655,2023B
38 CENTER DR,PA,CAMP HILL,17011,2014,6.0,4.0,,X,455193128,125655,2023B
40 CENTER DR,PA,CAMP HILL,17011,1165,13.0,10.0,,X,455193136,125655,2023B
42 CENTER DR,PA,CAMP HILL,17011,1264,13.0,4.0,,X,455193144,125655,2023B
44 CENTER DR,PA,CAMP HILL,17011,1694,13.0,4.0,,X,455193152,125655,2023B
46 CENTER DR,PA,CAMP HILL,17011,1524,13.0,4.0,,X,455193164,125655,2023B
48 CENTER DR,PA,CAMP HILL,17011,1468,13.0,10.0,,X,455193168,125655,2023B
50 CENTER DR,PA,CAMP HILL,17011,1522,13.0,4.0,,X,455193172,125655,2023B
39 COLGATE DR,PA,CAMP HILL,17011,1890,13.0,4.0,,X,455193176,125655,2023B
37 COLGATE DR,PA,CAMP HILL,17011,1326,6.0,10.0,13,X,455193180,125655,2023B
1938 CHATHAM DR,PA,CAMP HILL,17011,1569,13.0,13.0,13,X,455193188,125655,2023B
1936 CHATHAM DR,PA,CAMP HILL,17011,1353,13.0,4.0,13,X,455193192,125655,2023B
1934 CHATHAM DR,PA,CAMP HILL,17011,1617,6.0,13.0,13,X,455193196,125655,2023B
1932 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,13.0,13,X,455193200,125655,2023B
1930 CHATHAM DR,PA,CAMP HILL,17011,1463,13.0,13.0,13,X,455193204,125655,2023B
1928 CHATHAM DR,PA,CAMP HILL,17011,1914,13.0,13.0,13,X,455193208,125655,2023B
1926 CHATHAM DR,PA,CAMP HILL,17011,1353,13.0,4.0,13,X,455193212,125655,2023B
1924 CHATHAM DR,PA,CAMP HILL,17011,1545,6.0,13.0,13,X,455193216,125655,2023B
1922 CHATHAM DR,PA,CAMP HILL,17011,1386,13.0,4.0,,X,455193220,125655,2023B
1920 CHATHAM DR,PA,CAMP HILL,17011,1181,13.0,4.0,,X,455193228,125655,2023B
1918 CHATHAM DR,PA,CAMP HILL,17011,1649,13.0,4.0,,X,455193236,125655,2023B
1916 CHATHAM DR,PA,CAMP HILL,17011,1603,13.0,4.0,,X,455193244,125655,2023B
1914 CHATHAM DR,PA,CAMP HILL,17011,1565,13.0,4.0,,X,455193252,125655,2023B
1912 CHATHAM DR,PA,CAMP HILL,17011,1450,6.0,4.0,,X,455193256,125655,2023B
1910 CHATHAM DR,PA,CAMP HILL,17011,1502,13.0,4.0,,X,455193264,125655,2023B
1908 CHATHAM DR,PA,CAMP HILL,17011,1180,13.0,4.0,,X,455193272,125655,2023B
1906 CHATHAM DR,PA,CAMP HILL,17011,1169,13.0,4.0,,X,455193280,125655,2023B
1904 CHATHAM DR,PA,CAMP HILL,17011,1253,6.0,4.0,,X,455193288,125655,2023B
1902 CHATHAM DR,PA,CAMP HILL,17011,1180,13.0,4.0,,X,455193296,125655,2023B
1900 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,13.0,13,X,455193304,125655,2023B
1824 CHATHAM DR,PA,CAMP HILL,17011,2030,13.0,13.0,13,X,455193312,125655,2023B
1822 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,10.0,13,X,455193320,125655,2023B
1820 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,13.0,13,X,455193328,125655,2023B
1818 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,13.0,13,X,455193336,125655,2023B
1816 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,13.0,13,X,455193344,125655,2023B
1814 CHATHAM DR,PA,CAMP HILL,17011,1353,6.0,13.0,13,X,455193356,125655,2023B
1812 CHATHAM DR,PA,CAMP HILL,17011,1353,13.0,4.0,13,X,455193368,125655,2023B
1810 CHATHAM DR,PA,CAMP HILL,17011,1927,13.0,4.0,13,X,455193376,125655,2023B
1808 CHATHAM DR,PA,CAMP HILL,17011,1353,13.0,13.0,13,X,455193384,125655,2023B
1806 KENT DR,PA,CAMP HILL,17011,1470,6.0,10.0,13,X,455193392,125655,2023B
1804 KENT DR,PA,CAMP HILL,17011,1302,6.0,10.0,,X,455193400,125655,2023B
1802 KENT DR,PA,CAMP HILL,17011,1064,13.0,4.0,,X,455193408,125655,2023B
1716 CHATHAM RD,PA,CAMP HILL,17011,1399,6.0,4.0,,X,455193432,125655,2023B
1714 CHATHAM RD,PA,CAMP HILL,17011,1590,13.0,10.0,,X,455193436,125655,2023B
1712 CHATHAM RD,PA,CAMP HILL,17011,1616,13.0,4.0,,X,455193440,125655,2023B
1710 CHATHAM RD,PA,CAMP HILL,17011,1590,13.0,8.0,,X,455193444,125655,2023B
1708 CHATHAM RD,PA,CAMP HILL,17011,1590,13.0,4.0,,X,455193448,125655,2023B
1706 CHATHAM RD,PA,CAMP HILL,17011,1320,6.0,4.0,,X,455193452,125655,2023B
1704 CHATHAM RD,PA,CAMP HILL,17011,1590,13.0,4.0,,X,455193456,125655,2023B
1702 CHATHAM RD,PA,CAMP HILL,17011,1194,13.0,4.0,,X,455193460,125655,2023B
1700 CHATHAM RD,PA,CAMP HILL,17011,1665,6.0,4.0,,X,455193464,125655,2023B
1622 CHATHAM RD,PA,CAMP HILL,17011,1590,13.0,2.0,,X,455193468,125655,2023B
1620 CHATHAM RD,PA,CAMP HILL,17011,1320,13.0,4.0,,X,455193472,125655,2023B
1618 CHATHAM RD,PA,CAMP HILL,17011,1313,13.0,8.0,,X,455193476,125655,2023B
1616 CHATHAM RD,PA,CAMP HILL,17011,1076,13.0,4.0,,X,455193480,125655,2023B
1614 CHATHAM RD,PA,CAMP HILL,17011,1698,6.0,4.0,,X,455193488,125655,2023B
1612 CHATHAM RD,PA,CAMP HILL,17011,1504,13.0,4.0,,X,455193496,125655,2023B
1610 CHATHAM RD,PA,CAMP HILL,17011,1504,13.0,4.0,,X,455193504,125655,2023B
1608 CHATHAM RD,PA,CAMP HILL,17011,1460,6.0,4.0,,X,455193512,125655,2023B
1606 CHATHAM RD,PA,CAMP HILL,17011,1379,6.0,4.0,,X,455193520,125655,2023B
1604 CHATHAM RD,PA,CAMP HILL,17011,1590,13.0,4.0,,X,455193528,125655,2023B
1602 CHATHAM RD,PA,CAMP HILL,17011,1590,6.0,4.0,,X,455193536,125655,2023B
1600 CHATHAM RD,PA,CAMP HILL,17011,2085,13.0,4.0,,X,455193544,125655,2023B
