address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
1894 MARY LN,PA,CARLISLE,17013,1970,6.0,13.0,13,AE,455490664,99317,2023B
1892 MARY LN,PA,CARLISLE,17013,1975,13.0,13.0,,AE,455490668,99317,2023B
1890 MARY LN,PA,CARLISLE,17013,1768,6.0,13.0,,AE,455490672,99317,2023B
15 PENNWAY DR,PA,CARLISLE,17015,2240,13.0,8.0,,X,455490740,130289,2023B
19 PENNWAY DR,PA,CARLISLE,17015,1659,13.0,4.0,,X,455490744,130289,2023B
21 PENNWAY DR,PA,CARLISLE,17015,1680,13.0,4.0,,X,455490748,130289,2023B
16 PENNWAY DR,PA,CARLISLE,17015,1808,13.0,8.0,,X,455490752,130289,2023B
2 JESSICA DR,PA,CARLISLE,17015,1716,13.0,4.0,13,X,455490756,130289,2023B
4 JESSICA DR,PA,CARLISLE,17015,2864,13.0,4.0,,X,455490760,130289,2023B
6 JESSICA DR,PA,CARLISLE,17015,3790,13.0,4.0,,X,455490764,130289,2023B
7 JESSICA DR,PA,CARLISLE,17015,3550,13.0,4.0,,X,455490768,130289,2023B
5 JESSICA DR,PA,CARLISLE,17015,2326,13.0,8.0,,X,455490772,130289,2023B
20 PENNWAY DR,PA,CARLISLE,17015,3458,13.0,10.0,,X,455490776,130289,2023B
4 KENGREY DR,PA,CARLISLE,17015,2180,13.0,4.0,,X,455490780,130289,2023B
6 KENGREY DR,PA,CARLISLE,17015,2828,13.0,8.0,,X,455490784,130289,2023B
10 KENGREY DR,PA,CARLISLE,17015,1773,13.0,4.0,,X,455490788,130289,2023B
12 KENGREY DR,PA,CARLISLE,17015,2890,13.0,4.0,,X,455490792,130289,2023B
14 KENGREY DR,PA,CARLISLE,17015,2456,13.0,4.0,,X,455490796,130289,2023B
16 KENGREY DR,PA,CARLISLE,17015,2253,13.0,8.0,,X,455490800,130289,2023B
1888 MARY LN,PA,CARLISLE,17013,1708,6.0,13.0,,AE,455490804,99317,2023B
1886 MARY LN,PA,CARLISLE,17013,1664,6.0,13.0,,AE,455490808,99317,2023B
1884 MARY LN,PA,CARLISLE,17013,2012,6.0,13.0,,AE,455490812,99317,2023B
1882 MARY LN,PA,CARLISLE,17013,1800,6.0,13.0,,AE,455490816,99317,2023B
1880 MARY LN,PA,CARLISLE,17013,1260,13.0,13.0,,AE,455490820,99317,2023B
1878 MARY LN,PA,CARLISLE,17013,1672,6.0,13.0,,AE,455490824,99317,2023B
2 JANE LN,PA,CARLISLE,17013,1758,13.0,13.0,,X,455490828,99317,2023B
4 JANE LN,PA,CARLISLE,17013,1976,6.0,13.0,,X,455490832,99317,2023B
6 JANE LN,PA,CARLISLE,17013,1269,13.0,13.0,,X,455490836,99317,2023B
8 JANE LN,PA,CARLISLE,17013,1976,6.0,13.0,,X,455490840,99317,2023B
10 JANE LN,PA,CARLISLE,17013,2036,13.0,13.0,,X,455490844,99317,2023B
12 JANE LN,PA,CARLISLE,17013,2178,13.0,13.0,,X,455490848,99317,2023B
18 KENGREY DR,PA,CARLISLE,17015,2509,13.0,8.0,,X,455490916,130289,2023B
20 KENGREY DR,PA,CARLISLE,17015,2718,13.0,8.0,,X,455490920,130289,2023B
19 KENGREY DR,PA,CARLISLE,17015,2100,13.0,4.0,,X,455490932,130289,2023B
17 KENGREY DR,PA,CARLISLE,17015,2097,13.0,4.0,,X,455490936,130289,2023B
13 KENGREY DR,PA,CARLISLE,17015,1790,13.0,8.0,,X,455490940,130289,2023B
11 KENGREY DR,PA,CARLISLE,17015,1905,13.0,8.0,,X,455490944,130289,2023B
3 MEADOW DR,PA,CARLISLE,17015,1621,13.0,4.0,,X,455490948,130289,2023B
7 KENGREY DR,PA,CARLISLE,17015,2668,13.0,4.0,,X,455490952,130289,2023B
5 KENGREY DR,PA,CARLISLE,17015,1763,13.0,4.0,,X,455490956,130289,2023B
3 KENGREY DR,PA,CARLISLE,17015,2077,13.0,4.0,,X,455490960,130289,2023B
24 PENNWAY DR,PA,CARLISLE,17015,2656,13.0,8.0,,X,455490964,130289,2023B
28 PENNWAY DR,PA,CARLISLE,17015,2482,13.0,8.0,,X,455490968,130289,2023B
32 PENNWAY DR,PA,CARLISLE,17015,2547,13.0,8.0,,X,455490972,130289,2023B
34 PENNWAY DR,PA,CARLISLE,17015,2402,13.0,4.0,,X,455490976,130289,2023B
14 JANE LN,PA,CARLISLE,17013,1788,13.0,13.0,,X,455490980,99317,2023B
16 JANE LN,PA,CARLISLE,17013,2055,6.0,13.0,,X,455490984,99317,2023B
18 JANE LN,PA,CARLISLE,17013,1976,13.0,13.0,,X,455490988,99317,2023B
20 JANE LN,PA,CARLISLE,17013,2276,13.0,13.0,,X,455490992,99317,2023B
22 JANE LN,PA,CARLISLE,17013,1372,13.0,13.0,,X,455490996,99317,2023B
1844 MARY LN,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491000,99317,2023B
1842 MARY LN,PA,CARLISLE,17013,1320,13.0,13.0,,X,455491004,99317,2023B
1840 MARY LN,PA,CARLISLE,17013,1320,13.0,4.0,,X,455491008,99317,2023B
1838 MARY LN,PA,CARLISLE,17013,1218,13.0,13.0,,X,455491012,99317,2023B
1836 MARY LN,PA,CARLISLE,17013,1260,13.0,4.0,,X,455491016,99317,2023B
1834 MARY LN,PA,CARLISLE,17013,1218,13.0,13.0,,X,455491020,99317,2023B
1832 MARY LN,PA,CARLISLE,17013,1320,13.0,4.0,,X,455491024,99317,2023B
5 MEADOW DR,PA,CARLISLE,17015,2476,13.0,4.0,,X,455491084,130289,2023B
7 MEADOW DR,PA,CARLISLE,17015,2312,13.0,4.0,,X,455491088,130289,2023B
6 MEADOW DR,PA,CARLISLE,17015,2300,13.0,4.0,,X,455491092,130289,2023B
4 MEADOW DR,PA,CARLISLE,17015,2109,13.0,4.0,2,X,455491096,130289,2023B
46 PENNWAY CIR,PA,CARLISLE,17015,2016,13.0,4.0,,X,455491100,130289,2023B
48 PENNWAY CIR,PA,CARLISLE,17015,2804,13.0,8.0,,X,455491104,130289,2023B
47 PENNWAY CIR,PA,CARLISLE,17015,2302,13.0,8.0,,X,455491108,130289,2023B
10 MEADOW DR,PA,CARLISLE,17015,2542,13.0,8.0,,X,455491116,130289,2023B
365 SPRINGVIEW RD,PA,CARLISLE,17015,4075,13.0,4.0,,X,455491124,130289,2023B
21 MEADOW DR,PA,CARLISLE,17015,2381,13.0,4.0,,X,455491128,130289,2023B
19 MEADOW DR,PA,CARLISLE,17015,2492,13.0,4.0,,X,455491132,130289,2023B
17 MEADOW DR,PA,CARLISLE,17015,1856,13.0,4.0,,X,455491136,130289,2023B
15 MEADOW DR,PA,CARLISLE,17015,1866,13.0,4.0,,X,455491140,130289,2023B
11 MEADOW DR,PA,CARLISLE,17015,2754,13.0,4.0,,X,455491144,130289,2023B
1830 MARY LN,PA,CARLISLE,17013,1320,13.0,4.0,,X,455491148,99317,2023B
185 VIRGINIA AVE,PA,CARLISLE,17013,1972,6.0,13.0,,X,455491152,99317,2023B
179 VIRGINIA AVE,PA,CARLISLE,17013,2276,6.0,13.0,,X,455491156,99317,2023B
171 VIRGINIA AVE,PA,CARLISLE,17013,1676,6.0,13.0,,X,455491160,99317,2023B
163 VIRGINIA AVE,PA,CARLISLE,17013,1340,13.0,13.0,,X,455491164,99317,2023B
159 VIRGINIA AVE,PA,CARLISLE,17013,1913,13.0,13.0,,X,455491168,99317,2023B
153 VIRGINIA AVE,PA,CARLISLE,17013,1676,13.0,13.0,,X,455491172,99317,2023B
1880 RACHEL DR,PA,CARLISLE,17013,2190,6.0,2.0,,X,455491176,99317,2023B
140 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,13.0,,X,455491180,99317,2023B
142 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,4.0,,X,455491184,99317,2023B
144 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,4.0,,X,455491188,99317,2023B
146 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,13.0,,X,455491192,99317,2023B
148 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,13.0,,X,455491196,99317,2023B
39 PENNWAY DR,PA,CARLISLE,17015,2076,13.0,8.0,,X,455491260,130289,2023B
37 PENNWAY DR,PA,CARLISLE,17015,2365,13.0,4.0,,X,455491264,130289,2023B
35 PENNWAY DR,PA,CARLISLE,17015,2358,13.0,8.0,,X,455491268,130289,2023B
33 PENNWAY DR,PA,CARLISLE,17015,2573,13.0,4.0,,X,455491272,130289,2023B
31 PENNWAY DR,PA,CARLISLE,17015,2523,13.0,4.0,,X,455491276,130289,2023B
29 PENNWAY DR,PA,CARLISLE,17015,3197,13.0,4.0,,X,455491280,130289,2023B
27 PENNWAY DR,PA,CARLISLE,17015,2332,13.0,8.0,,X,455491284,130289,2023B
25 PENNWAY DR,PA,CARLISLE,17015,2016,13.0,8.0,,X,455491288,130289,2023B
150 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,13.0,,X,455491320,99317,2023B
152 VIRGINIA AVE,PA,CARLISLE,17013,1334,13.0,13.0,,X,455491324,99317,2023B
154 VIRGINIA AVE,PA,CARLISLE,17013,1334,6.0,4.0,,X,455491328,99317,2023B
156 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491332,99317,2023B
158 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491336,99317,2023B
160 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491340,99317,2023B
162 VIRGINIA AVE,PA,CARLISLE,17013,1276,6.0,13.0,,X,455491344,99317,2023B
164 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491348,99317,2023B
166 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491352,99317,2023B
168 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491356,99317,2023B
170 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491360,99317,2023B
172 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491364,99317,2023B
174 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491484,99317,2023B
176 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491488,99317,2023B
178 VIRGINIA AVE,PA,CARLISLE,17013,1320,13.0,4.0,,X,455491492,99317,2023B
180 VIRGINIA AVE,PA,CARLISLE,17013,1320,13.0,13.0,,X,455491496,99317,2023B
182 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,13.0,,X,455491500,99317,2023B
184 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491504,99317,2023B
186 VIRGINIA AVE,PA,CARLISLE,17013,1276,13.0,4.0,,X,455491508,99317,2023B
1895 RACHEL DR,PA,CARLISLE,17013,1774,13.0,13.0,,X,455491512,99317,2023B
1893 RACHEL DR,PA,CARLISLE,17013,1976,6.0,4.0,,X,455491516,99317,2023B
1891 RACHEL DR,PA,CARLISLE,17013,2015,6.0,13.0,,X,455491656,99317,2023B
1889 RACHEL DR,PA,CARLISLE,17013,1818,13.0,13.0,,X,455491660,99317,2023B
1887 RACHEL DR,PA,CARLISLE,17013,1502,6.0,4.0,,X,455491664,99317,2023B
1885 RACHEL DR,PA,CARLISLE,17013,1901,13.0,4.0,,X,455491668,99317,2023B
1883 RACHEL DR,PA,CARLISLE,17013,2535,13.0,4.0,,X,455491672,99317,2023B
1881 RACHEL DR,PA,CARLISLE,17013,2276,6.0,13.0,,X,455491676,99317,2023B
1894 RACHEL DR,PA,CARLISLE,17013,1196,13.0,4.0,,X,455491680,99317,2023B
1892 RACHEL DR,PA,CARLISLE,17013,1392,6.0,13.0,,X,455491684,99317,2023B
1890 RACHEL DR,PA,CARLISLE,17013,1196,13.0,13.0,,X,455491688,99317,2023B
1888 RACHEL DR,PA,CARLISLE,17013,2036,6.0,13.0,,X,455491692,99317,2023B
1886 RACHEL DR,PA,CARLISLE,17013,2055,13.0,13.0,,X,455491696,99317,2023B
1884 RACHEL DR,PA,CARLISLE,17013,1775,6.0,13.0,,X,455491700,99317,2023B
1882 RACHEL DR,PA,CARLISLE,17013,1598,13.0,13.0,,X,455491704,99317,2023B
2223 DOUGLAS DR,PA,CARLISLE,17013,1936,13.0,13.0,13,AE,455491836,99317,2023B
2225 DOUGLAS DR,PA,CARLISLE,17013,1952,6.0,13.0,,AE,455491840,99317,2023B
2220 DOUGLAS DR,PA,CARLISLE,17013,2044,13.0,16.0,,X,455491844,99317,2023B
2222 DOUGLAS DR,PA,CARLISLE,17013,1664,6.0,13.0,,X,455491848,99317,2023B
205 CUMBERLAND DR,PA,CARLISLE,17013,1486,13.0,8.0,13,X,455491852,99317,2023B
203 CUMBERLAND DR,PA,CARLISLE,17013,1401,13.0,13.0,,X,455491856,99317,2023B
2300 DOUGLAS DR,PA,CARLISLE,17013,1680,13.0,13.0,,X,455491860,99317,2023B
206 CUMBERLAND DR,PA,CARLISLE,17013,1728,13.0,8.0,,X,455491864,99317,2023B
2 STRAWBERRY LN,PA,CARLISLE,17013,1872,13.0,4.0,,X,455491868,99317,2023B
200 CUMBERLAND DR,PA,CARLISLE,17013,1400,13.0,4.0,,X,455491872,99317,2023B
3 STRAWBERRY LN,PA,CARLISLE,17013,1680,13.0,8.0,,X,455492016,99317,2023B
2304 DOUGLAS DR,PA,CARLISLE,17013,2947,13.0,8.0,,X,455492020,99317,2023B
5 STRAWBERRY LN,PA,CARLISLE,17013,1714,13.0,4.0,,X,455492024,99317,2023B
2306 DOUGLAS DR,PA,CARLISLE,17013,2064,13.0,4.0,,X,455492028,99317,2023B
7 STRAWBERRY LN,PA,CARLISLE,17013,1859,13.0,4.0,,X,455492032,99317,2023B
2308 DOUGLAS DR,PA,CARLISLE,17013,1680,13.0,13.0,,X,455492036,99317,2023B
9 STRAWBERRY LN,PA,CARLISLE,17013,1746,13.0,16.0,,X,455492040,99317,2023B
18 MOUNTAINVIEW DR,PA,CARLISLE,17013,3014,6.0,13.0,,X,455492044,99317,2023B
16 MOUNTAINVIEW DR,PA,CARLISLE,17013,2016,13.0,4.0,,X,455492048,99317,2023B
14 MOUNTAINVIEW DR,PA,CARLISLE,17013,1976,13.0,8.0,,X,455492052,99317,2023B
10 MOUNTAINVIEW DR,PA,CARLISLE,17013,2962,13.0,8.0,,X,455492056,99317,2023B
8 MOUNTAINVIEW DR,PA,CARLISLE,17013,2024,13.0,13.0,,X,455492188,99317,2023B
4 MOUNTAINVIEW DR,PA,CARLISLE,17013,2496,13.0,8.0,13,X,455492192,99317,2023B
4 STRAWBERRY LN,PA,CARLISLE,17013,2064,6.0,13.0,,X,455492196,99317,2023B
3 MOUNTAINVIEW DR,PA,CARLISLE,17013,2122,13.0,4.0,,X,455492200,99317,2023B
6 STRAWBERRY LN,PA,CARLISLE,17013,1678,13.0,8.0,,X,455492204,99317,2023B
5 MOUNTAINVIEW DR,PA,CARLISLE,17013,1196,13.0,8.0,,X,455492208,99317,2023B
8 STRAWBERRY LN,PA,CARLISLE,17013,1910,13.0,8.0,,X,455492212,99317,2023B
7 MOUNTAINVIEW DR,PA,CARLISLE,17013,1568,13.0,4.0,,X,455492216,99317,2023B
13 MOUNTAINVIEW DR,PA,CARLISLE,17013,2160,13.0,4.0,,X,455492220,99317,2023B
11 MOUNTAINVIEW DR,PA,CARLISLE,17013,1875,13.0,4.0,,X,455492224,99317,2023B
700 LONGS GAP RD,PA,CARLISLE,17013,1282,13.0,4.0,,X,455492228,99317,2023B
710 LONGS GAP RD,PA,CARLISLE,17013,2316,6.0,10.0,,X,455492232,99317,2023B
45 ALTERS RD,PA,CARLISLE,17015,2957,13.0,10.0,,AE,455492296,130289,2023B
41 ALTERS RD,PA,CARLISLE,17015,2428,6.0,13.0,,AE,455492300,130289,2023B
35 ALTERS RD,PA,CARLISLE,17015,2616,6.0,16.0,,AE,455492304,130289,2023B
30 ALTERS RD,PA,CARLISLE,17015,2785,13.0,10.0,13,X,455492308,130289,2023B
20 ALTERS RD,PA,CARLISLE,17015,2246,13.0,4.0,,X,455492312,130289,2023B
33 ALTERS RD,PA,CARLISLE,17015,2895,6.0,16.0,,AE,455492316,130289,2023B
25 ALTERS RD,PA,CARLISLE,17015,2524,13.0,4.0,,AE,455492320,130289,2023B
19 ALTERS RD,PA,CARLISLE,17015,1900,13.0,10.0,,AE,455492324,130289,2023B
16 ALTERS RD,PA,CARLISLE,17015,2890,6.0,13.0,,X,455492328,130289,2023B
8 ALTERS RD,PA,CARLISLE,17015,2688,13.0,4.0,,X,455492332,130289,2023B
358 MCALLISTER CHURCH RD,PA,CARLISLE,17015,1735,13.0,13.0,,X,455492336,130289,2023B
357 MCALLISTER CHURCH RD,PA,CARLISLE,17015,988,6.0,4.0,,X,455492344,130289,2023B
348 MCALLISTER CHURCH RD,PA,CARLISLE,17015,1242,13.0,10.0,,X,455492348,130289,2023B
344 MCALLISTER CHURCH RD,PA,CARLISLE,17015,1092,13.0,4.0,,X,455492352,130289,2023B
345 MCALLISTER CHURCH RD,PA,CARLISLE,17015,1737,13.0,8.0,,X,455492356,130289,2023B
243 ALTERS RD,PA,CARLISLE,17015,1740,13.0,4.0,,X,455492360,130289,2023B
620 LONGS GAP RD,PA,CARLISLE,17013,1214,13.0,4.0,,X,455492368,99317,2023B
550 LONGS GAP RD,PA,CARLISLE,17013,1747,13.0,10.0,,X,455492372,99317,2023B
41 BELLAIR PARK RD,PA,CARLISLE,17013,1461,6.0,4.0,,X,455492380,99317,2023B
525 LONGS GAP RD,PA,CARLISLE,17013,1476,6.0,10.0,,X,455492384,99317,2023B
581 LONGS GAP RD,PA,CARLISLE,17013,3232,13.0,2.0,,X,455492388,99317,2023B
505 LONGS GAP RD,PA,CARLISLE,17013,1929,6.0,10.0,,X,455492392,99317,2023B
375 LONGS GAP RD,PA,CARLISLE,17013,1560,13.0,4.0,,X,455492408,99317,2023B
235 ALTERS RD,PA,CARLISLE,17015,1248,6.0,4.0,,X,455492476,130289,2023B
14 BURGNERS MILL RD,PA,CARLISLE,17015,1720,6.0,4.0,,X,455492484,130289,2023B
71 E MAIN ST,PA,CARLISLE,17015,1978,6.0,4.0,,X,455492496,130289,2023B
75 E MAIN ST,PA,CARLISLE,17015,1344,13.0,2.0,,X,455492500,130289,2023B
335 LONGS GAP RD,PA,CARLISLE,17013,784,6.0,16.0,,X,455492548,99317,2023B
20 BELLAIR PARK RD,PA,CARLISLE,17013,1184,13.0,4.0,,X,455492552,99317,2023B
30 BELLAIR PARK RD,PA,CARLISLE,17013,1710,6.0,4.0,2,X,455492556,99317,2023B
10 BELLAIR PARK RD,PA,CARLISLE,17013,1096,13.0,4.0,,X,455492560,99317,2023B
430 LONGS GAP RD,PA,CARLISLE,17013,1056,6.0,10.0,,X,455492564,99317,2023B
400 LONGS GAP RD,PA,CARLISLE,17013,1440,6.0,4.0,,X,455492568,99317,2023B
366 LONGS GAP RD,PA,CARLISLE,17013,1965,6.0,13.0,,X,455492572,99317,2023B
354 LONGS GAP RD,PA,CARLISLE,17013,1586,6.0,10.0,,X,455492576,99317,2023B
10 HILL DR,PA,CARLISLE,17013,1088,6.0,4.0,,X,455492580,99317,2023B
8 HILL DR,PA,CARLISLE,17013,1248,13.0,8.0,,X,455492584,99317,2023B
4 HILL DR,PA,CARLISLE,17013,1450,6.0,13.0,,X,455492592,99317,2023B
350 LONGS GAP RD,PA,CARLISLE,17013,1021,13.0,4.0,,X,455492716,99317,2023B
10 STINE AVE,PA,CARLISLE,17013,1000,13.0,4.0,,X,455492724,99317,2023B
8 STINE AVE,PA,CARLISLE,17013,1269,13.0,4.0,,X,455492728,99317,2023B
6 STINE AVE,PA,CARLISLE,17013,960,13.0,4.0,,X,455492732,99317,2023B
4 STINE AVE,PA,CARLISLE,17013,1868,13.0,4.0,2,X,455492736,99317,2023B
2 STINE AVE,PA,CARLISLE,17013,1036,13.0,4.0,,X,455492740,99317,2023B
310 LONGS GAP RD,PA,CARLISLE,17013,1392,6.0,4.0,13,X,455492744,99317,2023B
330 LONGS GAP RD,PA,CARLISLE,17013,1200,13.0,4.0,,X,455492752,99317,2023B
3 HILL DR,PA,CARLISLE,17013,2309,6.0,4.0,,X,455492756,99317,2023B
7 HILL DR,PA,CARLISLE,17013,1064,6.0,4.0,,X,455492764,99317,2023B
9 HILL DR,PA,CARLISLE,17013,1368,13.0,2.0,,X,455492896,99317,2023B
11 HILL DR,PA,CARLISLE,17013,1316,6.0,4.0,,X,455492900,99317,2023B
361 BELLAIR PARK RD,PA,CARLISLE,17013,2166,13.0,8.0,13,AE,455492904,99317,2023B
351 BELLAIR PARK RD,PA,CARLISLE,17013,261,6.0,13.0,13,AE,455492908,99317,2023B
341 BELLAIR PARK RD,PA,CARLISLE,17013,1382,13.0,4.0,,AE,455492912,99317,2023B
311 BELLAIR PARK RD,PA,CARLISLE,17013,1881,13.0,4.0,,AE,455492920,99317,2023B
291 BELLAIR PARK RD,PA,CARLISLE,17013,640,6.0,2.0,2,AE,455492928,99317,2023B
271 BELLAIR PARK RD,PA,CARLISLE,17013,1952,13.0,13.0,,AE,455492932,99317,2023B
231 BELLAIR PARK RD,PA,CARLISLE,17013,796,6.0,14.0,2,AE,455492940,99317,2023B
211 BELLAIR PARK RD,PA,CARLISLE,17013,2056,13.0,4.0,,AE,455493080,99317,2023B
199 BELLAIR PARK RD,PA,CARLISLE,17013,2112,13.0,4.0,,AE,455493084,99317,2023B
100 BELLAIR PARK RD,PA,CARLISLE,17013,1782,13.0,8.0,13,X,455493092,99317,2023B
2 SHUGHART CIR,PA,CARLISLE,17013,1778,6.0,13.0,,X,455493096,99317,2023B
4 SHUGHART CIR,PA,CARLISLE,17013,1530,6.0,10.0,,X,455493100,99317,2023B
1100 BELLAIR PARK RD,PA,CARLISLE,17013,1980,13.0,4.0,,X,455493104,99317,2023B
1091 BELLAIR PARK RD,PA,CARLISLE,17013,856,6.0,4.0,,X,455493108,99317,2023B
1051 BELLAIR PARK RD,PA,CARLISLE,17013,1173,6.0,13.0,13,X,455493112,99317,2023B
1001 BELLAIR PARK RD,PA,CARLISLE,17013,1056,6.0,4.0,,X,455493120,99317,2023B
371 BELLAIR PARK RD,PA,CARLISLE,17013,1590,6.0,13.0,2,AE,455493124,99317,2023B
379 LONGS GAP RD,PA,CARLISLE,17013,1960,13.0,8.0,,AE,455493128,99317,2023B
12 HILL DR,PA,CARLISLE,17013,2764,13.0,4.0,,X,455493264,99317,2023B
432 LONGS GAP RD,PA,CARLISLE,17013,1976,13.0,4.0,,X,455493268,99317,2023B
434 LONGS GAP RD,PA,CARLISLE,17013,1390,13.0,2.0,,X,455493276,99317,2023B
516 LONGS GAP RD,PA,CARLISLE,17013,1456,13.0,8.0,,X,455493284,99317,2023B
514 LONGS GAP RD,PA,CARLISLE,17013,1624,13.0,8.0,,X,455493288,99317,2023B
270 BELLAIR PARK RD,PA,CARLISLE,17013,576,13.0,8.0,13,X,455493292,99317,2023B
30 SUNSET DR,PA,CARLISLE,17013,2736,6.0,13.0,,X,455493296,99317,2023B
110 UNION HALL RD,PA,CARLISLE,17013,3009,13.0,8.0,,X,455493428,99317,2023B
11 SUNSET DR,PA,CARLISLE,17013,2384,13.0,8.0,,X,455493432,99317,2023B
21 SUNSET DR,PA,CARLISLE,17013,2908,13.0,2.0,,X,455493436,99317,2023B
31 SUNSET DR,PA,CARLISLE,17013,2140,13.0,2.0,,X,455493440,99317,2023B
51 SUNSET DR,PA,CARLISLE,17013,2196,6.0,13.0,,X,455493444,99317,2023B
61 SUNSET DR,PA,CARLISLE,17013,2256,13.0,13.0,,X,455493448,99317,2023B
81 SUNSET DR,PA,CARLISLE,17013,1878,6.0,2.0,,X,455493452,99317,2023B
91 SUNSET DR,PA,CARLISLE,17013,1320,13.0,13.0,,X,455493456,99317,2023B
101 SUNSET DR,PA,CARLISLE,17013,2108,13.0,2.0,,X,455493460,99317,2023B
111 SUNSET DR,PA,CARLISLE,17013,2384,13.0,13.0,,X,455493464,99317,2023B
121 SUNSET DR,PA,CARLISLE,17013,3239,13.0,13.0,,X,455493468,99317,2023B
151 SUNSET DR,PA,CARLISLE,17013,2108,13.0,13.0,,X,455493600,99317,2023B
161 SUNSET DR,PA,CARLISLE,17013,2730,6.0,2.0,,X,455493604,99317,2023B
171 SUNSET DR,PA,CARLISLE,17013,1738,13.0,4.0,,X,455493608,99317,2023B
60 SUNSET DR,PA,CARLISLE,17013,3096,13.0,4.0,,X,455493616,99317,2023B
70 SUNSET DR,PA,CARLISLE,17013,2696,13.0,4.0,,X,455493620,99317,2023B
86 SUNSET DR,PA,CARLISLE,17013,2256,13.0,4.0,,X,455493624,99317,2023B
110 DORWOOD DR,PA,CARLISLE,17013,2682,13.0,8.0,,X,455493628,99317,2023B
90 SUNSET DR,PA,CARLISLE,17013,1977,13.0,2.0,2,X,455493632,99317,2023B
80 SUNSET DR,PA,CARLISLE,17013,1456,6.0,13.0,,X,455493636,99317,2023B
100 SUNSET DR,PA,CARLISLE,17013,2507,13.0,13.0,,X,455493640,99317,2023B
593 GRAHAMS WOODS RD,PA,CARLISLE,17015,1769,6.0,10.0,,X,455493688,130289,2023B
81 MOONGALE DR,PA,CARLISLE,17013,1484,13.0,4.0,,X,455493776,99317,2023B
71 MOONGALE DR,PA,CARLISLE,17013,1352,13.0,13.0,,X,455493780,99317,2023B
61 MOONGALE DR,PA,CARLISLE,17013,1688,13.0,2.0,,X,455493784,99317,2023B
51 MOONGALE DR,PA,CARLISLE,17013,1348,13.0,8.0,,X,455493788,99317,2023B
31 MOONGALE DR,PA,CARLISLE,17013,2080,6.0,13.0,,X,455493792,99317,2023B
41 MOONGALE DR,PA,CARLISLE,17013,1852,13.0,13.0,,X,455493796,99317,2023B
21 MOONGALE DR,PA,CARLISLE,17013,2619,13.0,4.0,,X,455493800,99317,2023B
190 SUNSET DR,PA,CARLISLE,17013,1540,13.0,4.0,,X,455493804,99317,2023B
170 SUNSET DR,PA,CARLISLE,17013,2152,13.0,4.0,,X,455493808,99317,2023B
150 SUNSET DR,PA,CARLISLE,17013,2132,13.0,4.0,,X,455493812,99317,2023B
130 SUNSET DR,PA,CARLISLE,17013,1840,6.0,2.0,,X,455493816,99317,2023B
120 SUNSET DR,PA,CARLISLE,17013,2640,13.0,13.0,,X,455493820,99317,2023B
110 SUNSET DR,PA,CARLISLE,17013,1400,13.0,13.0,,X,455493824,99317,2023B
376 FRYTOWN RD,PA,CARLISLE,17015,2612,13.0,4.0,,X,455493848,130289,2023B
528 GRAHAMS WOODS RD,PA,CARLISLE,17015,2229,13.0,10.0,,X,455493868,130289,2023B
384 FRYTOWN RD,PA,CARLISLE,17015,1398,13.0,4.0,,X,455493876,130289,2023B
10 CRANDLE DR,PA,CARLISLE,17015,1582,13.0,4.0,13,X,455493888,130289,2023B
70 MOONGALE DR,PA,CARLISLE,17013,2100,13.0,4.0,,X,455493956,99317,2023B
71 KENWOOD DR,PA,CARLISLE,17013,2190,13.0,8.0,,X,455493960,99317,2023B
61 KENWOOD DR,PA,CARLISLE,17013,2022,13.0,4.0,,X,455493964,99317,2023B
51 KENWOOD DR,PA,CARLISLE,17013,2696,13.0,4.0,,X,455493968,99317,2023B
41 KENWOOD DR,PA,CARLISLE,17013,2311,13.0,4.0,,X,455493972,99317,2023B
21 KENWOOD DR,PA,CARLISLE,17013,1752,13.0,13.0,,X,455493980,99317,2023B
10 MOONGALE DR,PA,CARLISLE,17013,2326,6.0,13.0,,X,455493984,99317,2023B
