address,state,city,zip,building_sq_ft,hvacc_cooling_code,hvacc_heating_code,foundation_code,fl_fema_flood_zone,tax_assessor_id,average_household_income,vintage
7404 WELLS DR,PA,HARRISBURG,17112,1847,1.0,,,X,455824996,137595.0,2023B
7408 WELLS DR,PA,HARRISBURG,17112,1120,1.0,3.0,,X,455825000,137595.0,2023B
29 CAROLYN ST,PA,HARRISBURG,17112,1036,,,,X,455825004,137595.0,2023B
7416 WELLS DR,PA,HARRISBURG,17112,1455,1.0,,,X,455825008,137595.0,2023B
27 CAROLYN ST,PA,HARRISBURG,17112,1411,1.0,,,X,455825012,137595.0,2023B
7420 WELLS DR,PA,HARRISBURG,17112,1823,,,,X,455825016,137595.0,2023B
25 CAROLYN ST,PA,HARRISBURG,17112,1295,1.0,,,X,455825020,137595.0,2023B
29 RIVERVIEW ST,PA,HARRISBURG,17113,2418,1.0,,,X,455825024,84352.0,2023B
23 CAROLYN ST,PA,HARRISBURG,17112,1244,1.0,,,X,455825028,137595.0,2023B
41 RIVERVIEW ST,PA,HARRISBURG,17113,2009,,,,X,455825032,84352.0,2023B
21 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825036,137595.0,2023B
118 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825048,137595.0,2023B
75 RIVERVIEW ST,PA,HARRISBURG,17113,2673,,,,X,455825052,84352.0,2023B
91 RIVERVIEW ST,PA,HARRISBURG,17113,1601,,,,X,455825056,84352.0,2023B
116 CAROLYN ST,PA,HARRISBURG,17112,1036,,,,X,455825060,137595.0,2023B
99 RIVERVIEW ST,PA,HARRISBURG,17113,1350,1.0,,,X,455825068,84352.0,2023B
114 CAROLYN ST,PA,HARRISBURG,17112,1522,1.0,,,X,455825072,137595.0,2023B
112 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825080,137595.0,2023B
125 RIVERVIEW ST,PA,HARRISBURG,17113,1125,,,,X,455825084,84352.0,2023B
30 BRIGHTON ST,PA,HARRISBURG,17113,1656,,,,X,455825092,84352.0,2023B
110 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825096,137595.0,2023B
40 BRIGHTON ST,PA,HARRISBURG,17113,1864,,,,X,455825100,84352.0,2023B
108 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825108,137595.0,2023B
50 BRIGHTON ST,PA,HARRISBURG,17113,1176,1.0,,,X,455825112,84352.0,2023B
3133 PARK RD,PA,HARRISBURG,17111,1978,1.0,,,X,455825116,121297.0,2023B
52 BRIGHTON ST,PA,HARRISBURG,17113,1463,,,,X,455825120,84352.0,2023B
3129 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825128,121297.0,2023B
58 BRIGHTON ST,PA,HARRISBURG,17113,2024,,,,X,455825132,84352.0,2023B
814 HILLTOP DR,PA,HARRISBURG,17111,1642,1.0,,,X,455825136,121297.0,2023B
818 HILLTOP DR # L5,PA,HARRISBURG,17111,2428,1.0,,,X,455825144,121297.0,2023B
62 BRIGHTON ST,PA,HARRISBURG,17113,2000,,,,X,455825148,84352.0,2023B
106 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825152,137595.0,2023B
29 BRIGHTON ST,PA,HARRISBURG,17113,1120,1.0,,,X,455825164,84352.0,2023B
39 BRIGHTON ST,PA,HARRISBURG,17113,1176,1.0,,,X,455825168,84352.0,2023B
47 BRIGHTON ST,PA,HARRISBURG,17113,1232,,,,X,455825172,84352.0,2023B
65 BRIGHTON ST,PA,HARRISBURG,17113,970,1.0,,,X,455825180,84352.0,2023B
111 BRIGHTON ST,PA,HARRISBURG,17113,3700,,,,X,455825184,84352.0,2023B
36 FRANCIS ST,PA,HARRISBURG,17113,2052,,,,X,455825188,84352.0,2023B
48 FRANCIS ST,PA,HARRISBURG,17113,1392,,,,X,455825192,84352.0,2023B
54 FRANCIS ST,PA,HARRISBURG,17113,1110,,,,X,455825196,84352.0,2023B
60 FRANCIS ST,PA,HARRISBURG,17113,1088,,,,X,455825200,84352.0,2023B
380 SUMMERS ST,PA,HARRISBURG,17113,1200,,,,X,455825204,84352.0,2023B
7424 WELLS DR,PA,HARRISBURG,17112,1188,,,,X,455825208,137595.0,2023B
822 HILLTOP DR,PA,HARRISBURG,17111,1682,1.0,,,X,455825212,121297.0,2023B
3121 PARK RD,PA,HARRISBURG,17111,1884,1.0,,,X,455825220,121297.0,2023B
7428 WELLS DR,PA,HARRISBURG,17112,1944,1.0,,,X,455825228,137595.0,2023B
104 CAROLYN ST,PA,HARRISBURG,17112,2000,,,,X,455825232,137595.0,2023B
3117 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825236,121297.0,2023B
403 2ND ST,PA,HARRISBURG,17113,960,,,,X,455825240,84352.0,2023B
3113 PARK RD,PA,HARRISBURG,17111,1782,1.0,,,X,455825244,121297.0,2023B
415 2ND ST,PA,HARRISBURG,17113,1409,,,,X,455825248,84352.0,2023B
3109 PARK RD # L11,PA,HARRISBURG,17111,1962,1.0,,,X,455825252,121297.0,2023B
417 2ND ST,PA,HARRISBURG,17113,1408,,,,X,455825256,84352.0,2023B
3105 PARK RD,PA,HARRISBURG,17111,1761,1.0,,,X,455825260,121297.0,2023B
423 2ND ST,PA,HARRISBURG,17113,1298,,,,X,455825268,84352.0,2023B
3101 PARK RD,PA,HARRISBURG,17111,1599,1.0,,,X,455825272,121297.0,2023B
425 2ND ST,PA,HARRISBURG,17113,1372,,,,X,455825276,84352.0,2023B
3100 PARK RD # L14,PA,HARRISBURG,17111,1778,1.0,,,X,455825284,121297.0,2023B
429 2ND ST,PA,HARRISBURG,17113,1760,,,,X,455825288,84352.0,2023B
3104 PARK RD,PA,HARRISBURG,17111,1848,1.0,,,X,455825292,121297.0,2023B
439 2ND ST,PA,HARRISBURG,17113,1568,,,,X,455825296,84352.0,2023B
3108 PARK RD,PA,HARRISBURG,17111,2048,1.0,,,X,455825304,121297.0,2023B
441 2ND ST,PA,HARRISBURG,17113,1480,1.0,,,X,455825308,84352.0,2023B
3112 PARK RD # L17,PA,HARRISBURG,17111,1818,1.0,,,X,455825312,121297.0,2023B
447 2ND ST,PA,HARRISBURG,17113,1638,,,,X,455825320,84352.0,2023B
3116 PARK RD,PA,HARRISBURG,17111,2304,1.0,,,X,455825324,121297.0,2023B
455 2ND ST,PA,HARRISBURG,17113,1362,1.0,,,X,455825328,84352.0,2023B
3120 PARK RD,PA,HARRISBURG,17111,1810,1.0,,,X,455825332,121297.0,2023B
471 2ND ST,PA,HARRISBURG,17113,1439,,,,X,455825344,84352.0,2023B
3124 PARK RD,PA,HARRISBURG,17111,1937,1.0,,,X,455825348,121297.0,2023B
473 2ND ST,PA,HARRISBURG,17113,1625,,,,X,455825352,84352.0,2023B
102 CAROLYN ST,PA,HARRISBURG,17112,1280,,,,X,455825364,137595.0,2023B
425 BOLTON DR,PA,HARRISBURG,17112,1724,,,,X,455825368,137595.0,2023B
100 CAROLYN ST,PA,HARRISBURG,17112,1404,1.0,,,X,455825376,137595.0,2023B
3128 PARK RD,PA,HARRISBURG,17111,1876,1.0,,,X,455825380,121297.0,2023B
421 BOLTON DR,PA,HARRISBURG,17112,1583,,,,X,455825384,137595.0,2023B
3132 PARK RD,PA,HARRISBURG,17111,2180,1.0,,,X,455825388,121297.0,2023B
417 BOLTON DR,PA,HARRISBURG,17112,1120,1.0,,,X,455825392,137595.0,2023B
3136 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825396,121297.0,2023B
413 BOLTON DR,PA,HARRISBURG,17112,1260,1.0,,,X,455825400,137595.0,2023B
3140 PARK RD,PA,HARRISBURG,17111,1776,1.0,,,X,455825404,121297.0,2023B
503 2ND ST,PA,HARRISBURG,17113,1294,,,,X,455825408,84352.0,2023B
505 2ND ST,PA,HARRISBURG,17113,1544,,,,X,455825412,84352.0,2023B
38 CAROLYN ST,PA,HARRISBURG,17112,1141,1.0,,,X,455825416,137595.0,2023B
517 2ND ST,PA,HARRISBURG,17113,1980,,,,X,455825420,84352.0,2023B
521 2ND ST,PA,HARRISBURG,17113,1398,,,,X,455825424,84352.0,2023B
30 CUMBLER ST,PA,HARRISBURG,17113,1008,,,,X,455825428,84352.0,2023B
529 2ND ST,PA,HARRISBURG,17113,1521,,,,X,455825436,84352.0,2023B
531 2ND ST,PA,HARRISBURG,17113,1425,1.0,,,X,455825440,84352.0,2023B
400 SUMMERS ST,PA,HARRISBURG,17113,1714,1.0,,,X,455825448,84352.0,2023B
418 2ND ST,PA,HARRISBURG,17113,1110,,,,X,455825452,84352.0,2023B
422 2ND ST,PA,HARRISBURG,17113,1232,,,,X,455825456,84352.0,2023B
405 BOLTON DR,PA,HARRISBURG,17112,2016,1.0,3.0,,X,455825460,137595.0,2023B
3144 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825464,121297.0,2023B
401 BOLTON DR,PA,HARRISBURG,17112,880,,,,X,455825472,137595.0,2023B
7421 SLATE RIDGE RD,PA,HARRISBURG,17112,1120,1.0,,,X,455825476,137595.0,2023B
3148 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825480,121297.0,2023B
3152 PARK RD,PA,HARRISBURG,17111,1876,1.0,,,X,455825488,121297.0,2023B
7413 SLATE RIDGE RD,PA,HARRISBURG,17112,1221,1.0,,,X,455825492,137595.0,2023B
3156 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825496,121297.0,2023B
7409 SLATE RIDGE RD,PA,HARRISBURG,17112,1426,,,,X,455825500,137595.0,2023B
7405 SLATE RIDGE RD,PA,HARRISBURG,17112,1232,,,,X,455825504,137595.0,2023B
3200 PARK RD,PA,HARRISBURG,17111,1956,1.0,,,X,455825508,121297.0,2023B
7348 MANOR DR,PA,HARRISBURG,17112,1464,,,,X,455825512,137595.0,2023B
3204 PARK RD,PA,HARRISBURG,17111,2128,1.0,,,X,455825516,121297.0,2023B
7400 SLATE RIDGE RD,PA,HARRISBURG,17112,1120,1.0,,,X,455825520,137595.0,2023B
3208 PARK RD # L31,PA,HARRISBURG,17111,1758,1.0,,,X,455825524,121297.0,2023B
7408 SLATE RIDGE RD,PA,HARRISBURG,17112,1080,,,,X,455825528,137595.0,2023B
1115 WILHELM RD,PA,HARRISBURG,17111,2251,,,,X,455825532,121297.0,2023B
7412 SLATE RIDGE RD,PA,HARRISBURG,17112,1189,1.0,,,X,455825536,137595.0,2023B
1111 WILHELM RD,PA,HARRISBURG,17111,1026,,,,X,455825540,121297.0,2023B
7416 SLATE RIDGE RD,PA,HARRISBURG,17112,1118,,,,X,455825544,137595.0,2023B
1109 WILHELM RD,PA,HARRISBURG,17111,1682,,,,X,455825548,121297.0,2023B
7420 SLATE RIDGE RD,PA,HARRISBURG,17112,1136,1.0,,,X,455825552,137595.0,2023B
1105 WILHELM RD,PA,HARRISBURG,17111,1170,1.0,,,X,455825556,121297.0,2023B
7429 WELLS DR,PA,HARRISBURG,17112,1308,,,,X,455825560,137595.0,2023B
3712 OLD TOWNSHIP RD,PA,HARRISBURG,17111,1746,1.0,,,X,455825564,121297.0,2023B
428 2ND ST,PA,HARRISBURG,17113,1776,,,,X,455825568,84352.0,2023B
36 CAROLYN ST,PA,HARRISBURG,17112,1308,1.0,,,X,455825572,137595.0,2023B
34 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455825580,137595.0,2023B
440 2ND ST,PA,HARRISBURG,17113,1800,1.0,,,X,455825588,84352.0,2023B
32 CAROLYN ST,PA,HARRISBURG,17112,1312,,,,X,455825592,137595.0,2023B
444 2ND ST,PA,HARRISBURG,17113,1782,,,,X,455825596,84352.0,2023B
30 CAROLYN ST,PA,HARRISBURG,17112,1260,1.0,,,X,455825600,137595.0,2023B
28 CAROLYN ST,PA,HARRISBURG,17112,1604,,,,X,455825608,137595.0,2023B
460 2ND ST,PA,HARRISBURG,17113,1502,,,,X,455825612,84352.0,2023B
7425 WELLS DR,PA,HARRISBURG,17112,1818,1.0,,,X,455825616,137595.0,2023B
26 CAROLYN ST,PA,HARRISBURG,17112,1604,,,,X,455825620,137595.0,2023B
7421 WELLS DR,PA,HARRISBURG,17112,1994,1.0,,,X,455825624,137595.0,2023B
3722 OLD TOWNSHIP RD,PA,HARRISBURG,17111,1962,,,,X,455825628,121297.0,2023B
7417 WELLS DR,PA,HARRISBURG,17112,1705,,,,X,455825632,137595.0,2023B
7413 WELLS DR,PA,HARRISBURG,17112,1920,1.0,3.0,,X,455825636,137595.0,2023B
7409 WELLS DR,PA,HARRISBURG,17112,1218,1.0,,,X,455825640,137595.0,2023B
7400 WELLS DR,PA,HARRISBURG,17112,1176,,,,X,455825648,137595.0,2023B
409 BOLTON DR,PA,HARRISBURG,17112,1220,1.0,3.0,,X,455825652,137595.0,2023B
7520 MANOR DR,PA,HARRISBURG,17112,1568,,,,X,455825664,137595.0,2023B
7616 RAUCH ST,PA,HARRISBURG,17112,3160,,,,X,455825668,137595.0,2023B
7544 MANOR DR,PA,HARRISBURG,17112,660,,,,X,455825676,137595.0,2023B
24 CAROLYN ST,PA,HARRISBURG,17112,1126,,,,X,455825696,137595.0,2023B
3730 OLD TOWNSHIP RD,PA,HARRISBURG,17111,1283,1.0,,,X,455825700,121297.0,2023B
240 N FAIRVILLE AVE,PA,HARRISBURG,17112,2090,,,,X,455825712,137595.0,2023B
236 N FAIRVILLE AVE,PA,HARRISBURG,17112,1366,1.0,3.0,1,X,455825716,137595.0,2023B
7656 RAUCH ST,PA,HARRISBURG,17112,1797,,,,X,455825728,137595.0,2023B
7664 RAUCH ST,PA,HARRISBURG,17112,1232,,,,X,455825732,137595.0,2023B
7636 JONESTOWN RD,PA,HARRISBURG,17112,1416,,,,X,455825740,137595.0,2023B
7646 JONESTOWN RD,PA,HARRISBURG,17112,3216,1.0,,,X,455825744,137595.0,2023B
7656 JONESTOWN RD,PA,HARRISBURG,17112,1374,,,,X,455825748,137595.0,2023B
7665 RAUCH ST,PA,HARRISBURG,17112,2184,1.0,3.0,1,X,455825752,137595.0,2023B
7700 JONESTOWN RD,PA,HARRISBURG,17112,3392,,,,X,455825756,137595.0,2023B
7724 JONESTOWN RD,PA,HARRISBURG,17112,1042,,,,X,455825764,137595.0,2023B
7732 JONESTOWN RD,PA,HARRISBURG,17112,2120,,,,X,455825768,137595.0,2023B
471 SUMMERS ST,PA,HARRISBURG,17113,1123,,,,X,455825772,84352.0,2023B
22 CAROLYN ST,PA,HARRISBURG,17112,1604,,,,X,455825776,137595.0,2023B
522 2ND ST,PA,HARRISBURG,17113,1570,,,,X,455825784,84352.0,2023B
20 CAROLYN ST,PA,HARRISBURG,17112,972,1.0,,,X,455825788,137595.0,2023B
536 2ND ST,PA,HARRISBURG,17113,2408,,,,X,455825792,84352.0,2023B
433 3RD ST,PA,HARRISBURG,17113,1451,,,,X,455825796,84352.0,2023B
18 CAROLYN ST,PA,HARRISBURG,17112,1295,,,,X,455825800,137595.0,2023B
437 3RD ST,PA,HARRISBURG,17113,1512,,,,X,455825804,84352.0,2023B
16 CAROLYN ST,PA,HARRISBURG,17112,1865,,,,X,455825808,137595.0,2023B
447 3RD ST,PA,HARRISBURG,17113,1377,,,,X,455825812,84352.0,2023B
460 SUMMERS ST,PA,HARRISBURG,17113,1920,,,,X,455825816,84352.0,2023B
14 CAROLYN ST,PA,HARRISBURG,17112,2061,1.0,,,X,455825820,137595.0,2023B
453 3RD ST,PA,HARRISBURG,17113,1357,,,,X,455825824,84352.0,2023B
12 CAROLYN ST,PA,HARRISBURG,17112,1925,1.0,,,X,455825828,137595.0,2023B
3736 OLD TOWNSHIP RD,PA,HARRISBURG,17111,1427,1.0,,,X,455825832,121297.0,2023B
70 BOYER ST,PA,HARRISBURG,17113,1876,1.0,,,X,455825836,84352.0,2023B
1108 PROSPECT DR,PA,HARRISBURG,17111,1200,,,,X,455825840,121297.0,2023B
501 3RD ST,PA,HARRISBURG,17113,2240,,,,X,455825844,84352.0,2023B
1104 PROSPECT DR,PA,HARRISBURG,17111,1092,,,,X,455825848,121297.0,2023B
523 3RD ST,PA,HARRISBURG,17113,1189,1.0,,,X,455825852,84352.0,2023B
3503 BEAUFORT ST,PA,HARRISBURG,17111,1200,1.0,,,X,455825856,121297.0,2023B
3507 BEAUFORT ST,PA,HARRISBURG,17111,2362,1.0,,,X,455825868,121297.0,2023B
7740 JONESTOWN RD,PA,HARRISBURG,17112,2334,,,,X,455825872,137595.0,2023B
535 3RD ST,PA,HARRISBURG,17113,1814,1.0,,,X,455825876,84352.0,2023B
10 CAROLYN ST,PA,HARRISBURG,17112,1709,1.0,,,X,455825880,137595.0,2023B
7756 JONESTOWN RD,PA,HARRISBURG,17112,1400,,,,X,455825888,137595.0,2023B
3513 BEAUFORT ST,PA,HARRISBURG,17111,1180,1.0,,,X,455825892,121297.0,2023B
7944 JONESTOWN RD,PA,HARRISBURG,17112,2890,1.0,,2,X,455825904,137595.0,2023B
7940 JONESTOWN RD,PA,HARRISBURG,17112,2064,,,,X,455825908,137595.0,2023B
91 BOWLING RD,PA,HARRISBURG,17112,3096,1.0,3.0,1,X,455825928,137595.0,2023B
7512 CHERALIZ RD,PA,HARRISBURG,17112,1040,,,,X,455825932,137595.0,2023B
7573 JONESTOWN RD,PA,HARRISBURG,17112,2132,,,,X,455825936,137595.0,2023B
7583 JONESTOWN RD,PA,HARRISBURG,17112,2048,1.0,,,X,455825940,137595.0,2023B
7655 MANOR DR,PA,HARRISBURG,17112,1404,,,,X,455825948,137595.0,2023B
7654 MANOR DR,PA,HARRISBURG,17112,1206,,,,X,455825952,137595.0,2023B
8 CAROLYN ST,PA,HARRISBURG,17112,1814,1.0,,,X,455825960,137595.0,2023B
7613 JONESTOWN RD,PA,HARRISBURG,17112,2114,1.0,3.0,,X,455825964,137595.0,2023B
7658 MANOR DR,PA,HARRISBURG,17112,1926,1.0,,,X,455825968,137595.0,2023B
7662 MANOR DR,PA,HARRISBURG,17112,1592,,,,X,455825972,137595.0,2023B
7674 MANOR DR,PA,HARRISBURG,17112,2626,1.0,,,X,455825976,137595.0,2023B
7617 JONESTOWN RD,PA,HARRISBURG,17112,1795,,,,X,455825980,137595.0,2023B
7629 JONESTOWN RD,PA,HARRISBURG,17112,1849,1.0,,,X,455825988,137595.0,2023B
7637 JONESTOWN RD,PA,HARRISBURG,17112,2124,,,,X,455825992,137595.0,2023B
7641 JONESTOWN RD,PA,HARRISBURG,17112,1029,1.0,,,X,455825996,137595.0,2023B
7645 JONESTOWN RD,PA,HARRISBURG,17112,1903,,,,X,455826000,137595.0,2023B
7665 JONESTOWN RD,PA,HARRISBURG,17112,1825,1.0,3.0,,X,455826004,137595.0,2023B
1113 PROSPECT DR,PA,HARRISBURG,17111,2168,1.0,,,X,455826008,121297.0,2023B
7647 JONESTOWN RD,PA,HARRISBURG,17112,988,,,,X,455826012,137595.0,2023B
75 BOYER ST,PA,HARRISBURG,17113,2831,,,,X,455826024,84352.0,2023B
3813 SUNSET DR,PA,HARRISBURG,17111,1924,1.0,,,X,455826028,121297.0,2023B
50 WALTERS ST,PA,HARRISBURG,17113,1533,,,,X,455826032,84352.0,2023B
3817 SUNSET DR,PA,HARRISBURG,17111,1230,1.0,,,X,455826040,121297.0,2023B
3821 SUNSET DR,PA,HARRISBURG,17111,2422,1.0,,,X,455826048,121297.0,2023B
404 2ND ST,PA,HARRISBURG,17113,1260,,,,X,455826052,84352.0,2023B
6 CAROLYN ST,PA,HARRISBURG,17112,1808,1.0,,,X,455826064,137595.0,2023B
431 3RD ST,PA,HARRISBURG,17113,1705,,,,X,455826068,84352.0,2023B
3825 SUNSET DR,PA,HARRISBURG,17111,2304,1.0,,,X,455826072,121297.0,2023B
400 HIGHLAND ST,PA,HARRISBURG,17113,1224,,,,X,455826076,84352.0,2023B
4 CAROLYN ST,PA,HARRISBURG,17112,1036,1.0,,,X,455826080,137595.0,2023B
1109 PROSPECT DR,PA,HARRISBURG,17111,1624,,,,X,455826088,121297.0,2023B
449 3RD ST,PA,HARRISBURG,17113,1697,,,,X,455826092,84352.0,2023B
1105 PROSPECT DR,PA,HARRISBURG,17111,1148,,,,X,455826096,121297.0,2023B
3804 SUNSET DR,PA,HARRISBURG,17111,1144,,,,X,455826100,121297.0,2023B
121 BRIGHTON ST,PA,HARRISBURG,17113,952,,,,X,455826104,84352.0,2023B
388 SUMMERS ST,PA,HARRISBURG,17113,1218,,,,X,455826108,84352.0,2023B
3810 SUNSET DR,PA,HARRISBURG,17111,1409,1.0,,,X,455826112,121297.0,2023B
424 SUMMERS ST,PA,HARRISBURG,17113,1240,1.0,,,X,455826120,84352.0,2023B
3814 SUNSET DR,PA,HARRISBURG,17111,1716,1.0,,,X,455826124,121297.0,2023B
426 SUMMERS ST,PA,HARRISBURG,17113,1240,1.0,,,X,455826128,84352.0,2023B
3818 SUNSET DR,PA,HARRISBURG,17111,1716,1.0,,,X,455826132,121297.0,2023B
546 HIGHLAND ST,PA,HARRISBURG,17113,1339,,,,X,455826140,84352.0,2023B
3822 SUNSET DR,PA,HARRISBURG,17111,1944,,,,X,455826144,121297.0,2023B
548 HIGHLAND ST,PA,HARRISBURG,17113,1232,,,,X,455826148,84352.0,2023B
3601 BEAUFORT ST,PA,HARRISBURG,17111,1087,,,,X,455826152,121297.0,2023B
554 HIGHLAND ST,PA,HARRISBURG,17113,1727,,,,X,455826156,84352.0,2023B
118 WAYNE DR,PA,HARRISBURG,17112,1036,1.0,,,X,455826160,137595.0,2023B
556 HIGHLAND ST,PA,HARRISBURG,17113,1716,,,,X,455826164,84352.0,2023B
176 N FAIRVILLE AVE,PA,HARRISBURG,17112,1648,1.0,3.0,,X,455826172,137595.0,2023B
33 THORNWOOD RD,PA,HARRISBURG,17112,1120,,,,X,455826176,137595.0,2023B
7707 JONESTOWN RD,PA,HARRISBURG,17112,2720,,,,X,455826180,137595.0,2023B
25 THORNWOOD RD,PA,HARRISBURG,17112,1073,,,,X,455826188,137595.0,2023B
7713 JONESTOWN RD,PA,HARRISBURG,17112,1450,,,,X,455826192,137595.0,2023B
7721 JONESTOWN RD,PA,HARRISBURG,17112,2948,1.0,,,X,455826196,137595.0,2023B
117 WAYNE DR,PA,HARRISBURG,17112,1372,,,,X,455826200,137595.0,2023B
7737 JONESTOWN RD,PA,HARRISBURG,17112,1969,,,,X,455826208,137595.0,2023B
7741 JONESTOWN RD,PA,HARRISBURG,17112,1848,1.0,,,X,455826212,137595.0,2023B
24 THORNWOOD RD,PA,HARRISBURG,17112,1120,1.0,,,X,455826216,137595.0,2023B
7825 JONESTOWN RD,PA,HARRISBURG,17112,1470,,,,X,455826224,137595.0,2023B
30 THORNWOOD RD,PA,HARRISBURG,17112,1092,1.0,,,X,455826228,137595.0,2023B
32 THORNWOOD RD,PA,HARRISBURG,17112,1073,1.0,,,X,455826240,137595.0,2023B
34 THORNWOOD RD,PA,HARRISBURG,17112,1120,1.0,,,X,455826252,137595.0,2023B
7965 MONROE ST,PA,HARRISBURG,17112,1120,,,,X,455826256,137595.0,2023B
253 HARPER DR,PA,HARRISBURG,17112,1478,,,,X,455826268,137595.0,2023B
3607 BEAUFORT ST,PA,HARRISBURG,17111,1824,,,,X,455826272,121297.0,2023B
241 HARPER DR,PA,HARRISBURG,17112,1724,,,,X,455826280,137595.0,2023B
3611 BEAUFORT ST,PA,HARRISBURG,17111,1388,1.0,,,X,455826284,121297.0,2023B
3613 BEAUFORT ST,PA,HARRISBURG,17111,1228,1.0,,,X,455826292,121297.0,2023B
3617 BEAUFORT ST,PA,HARRISBURG,17111,1413,,,,X,455826296,121297.0,2023B
1113 GRANDVIEW RD,PA,HARRISBURG,17111,2756,,,,X,455826304,121297.0,2023B
562 HIGHLAND ST,PA,HARRISBURG,17113,2030,,,,X,455826312,84352.0,2023B
566 HIGHLAND ST,PA,HARRISBURG,17113,2160,,,,X,455826320,84352.0,2023B
570 HIGHLAND ST,PA,HARRISBURG,17113,2220,,,,X,455826328,84352.0,2023B
1015 WILHELM RD,PA,HARRISBURG,17111,1534,,,,X,455826332,121297.0,2023B
38 THORNWOOD RD,PA,HARRISBURG,17112,1120,1.0,,,X,455826348,137595.0,2023B
40 THORNWOOD RD,PA,HARRISBURG,17112,1021,1.0,,,X,455826360,137595.0,2023B
5541 POPLAR ST,PA,HARRISBURG,17112,920,,,,X,455826372,137595.0,2023B
5543 POPLAR ST,PA,HARRISBURG,17112,1124,,,,X,455826384,137595.0,2023B
130 MANADA GLEN LN,PA,HARRISBURG,17112,672,,,,X,455826388,137595.0,2023B
124 MANADA GLEN LN,PA,HARRISBURG,17112,944,,,,X,455826392,137595.0,2023B
139 SPRUCE LN,PA,HARRISBURG,17112,1459,,,,X,455826404,137595.0,2023B
5547 POPLAR ST,PA,HARRISBURG,17112,1626,1.0,3.0,,X,455826408,137595.0,2023B
127 N HERSHEY RD,PA,HARRISBURG,17112,1506,1.0,,,X,455826412,137595.0,2023B
5549 POPLAR ST,PA,HARRISBURG,17112,1350,1.0,3.0,,X,455826416,137595.0,2023B
135 SPRUCE LN,PA,HARRISBURG,17112,1008,,,,X,455826420,137595.0,2023B
173 UMBERGER ST,PA,HARRISBURG,17112,1050,1.0,3.0,13,X,455826424,137595.0,2023B
572 HIGHLAND ST,PA,HARRISBURG,17113,1656,,,,X,455826428,84352.0,2023B
582 HIGHLAND ST,PA,HARRISBURG,17113,1576,,,,X,455826436,84352.0,2023B
1005 WILHELM RD,PA,HARRISBURG,17111,2333,1.0,,,X,455826444,121297.0,2023B
1001 WILHELM RD,PA,HARRISBURG,17111,1040,1.0,,,X,455826452,121297.0,2023B
630 HIGHLAND ST,PA,HARRISBURG,17113,1521,,,,X,455826456,84352.0,2023B
1027 PROSPECT DR,PA,HARRISBURG,17111,4327,1.0,,,X,455826460,121297.0,2023B
646 HIGHLAND ST,PA,HARRISBURG,17113,2120,,,,X,455826468,84352.0,2023B
925 WILHELM RD,PA,HARRISBURG,17111,3897,,,,X,455826472,121297.0,2023B
654 HIGHLAND ST,PA,HARRISBURG,17113,1392,1.0,,,X,455826480,84352.0,2023B
660 HIGHLAND ST,PA,HARRISBURG,17113,1350,,,,X,455826488,84352.0,2023B
666 HIGHLAND ST,PA,HARRISBURG,17113,1978,,,,X,455826500,84352.0,2023B
672 HIGHLAND ST,PA,HARRISBURG,17113,1721,,,,X,455826508,84352.0,2023B
684 HIGHLAND ST,PA,HARRISBURG,17113,2651,1.0,,,X,455826520,84352.0,2023B
909 WILHELM RD,PA,HARRISBURG,17111,1981,1.0,,,X,455826524,121297.0,2023B
686 HIGHLAND ST,PA,HARRISBURG,17113,1862,1.0,,,X,455826528,84352.0,2023B
901 WILHELM RD,PA,HARRISBURG,17111,2648,,,,X,455826532,121297.0,2023B
694 HIGHLAND ST,PA,HARRISBURG,17113,3017,,,,X,455826540,84352.0,2023B
3502 EUCLID ST,PA,HARRISBURG,17111,975,,,,X,455826568,121297.0,2023B
123 N HERSHEY RD,PA,HARRISBURG,17112,1992,,,,X,455826576,137595.0,2023B
119 N HERSHEY RD,PA,HARRISBURG,17112,1572,1.0,,,X,455826580,137595.0,2023B
85 N HERSHEY RD,PA,HARRISBURG,17112,2218,,,,X,455826596,137595.0,2023B
3514 EUCLID ST,PA,HARRISBURG,17111,720,,,,X,455826600,121297.0,2023B
45 N HERSHEY RD,PA,HARRISBURG,17112,2868,,,,X,455826604,137595.0,2023B
3516 EUCLID ST,PA,HARRISBURG,17111,2400,,,,X,455826608,121297.0,2023B
3522 EUCLID ST,PA,HARRISBURG,17111,1181,1.0,,,X,455826616,121297.0,2023B
3526 EUCLID ST,PA,HARRISBURG,17111,1120,1.0,,,X,455826624,121297.0,2023B
